jour;mois;jour_semaine;heure_jour;total;cuisine;buanderie;eauchaude;reste
31/12/2007;décembre2007;lundi;15;1.595599999;0;0;1.098;0.497599999
31/12/2007;décembre2007;lundi;16;2.348166647;0;0.029;1.075;1.244166647
31/12/2007;décembre2007;lundi;17;2.857833328;0;0;1.041;1.816833328
31/12/2007;décembre2007;lundi;18;3.34410003;0;0.029;1.021;2.29410003
31/12/2007;décembre2007;lundi;19;3.120366677;0;0;1.019;2.101366677
31/12/2007;décembre2007;lundi;20;1.938433335;0;0.028;1.043;0.867433335
31/12/2007;décembre2007;lundi;21;1.568333336;0;0;1.043;0.525333336
31/12/2007;décembre2007;lundi;22;1.613633329;0;0.024;1.068;0.521633329
31/12/2007;décembre2007;lundi;23;1.61673333;0;0.004;1.067;0.54573333
01/01/2008;janvier2008;mardi;0;1.596933329;0;0;1.074;0.522933329
01/01/2008;janvier2008;mardi;1;1.619566671;0;0.027;1.068;0.524566671
01/01/2008;janvier2008;mardi;2;2.473733324;0;0;1.084;1.389733324
01/01/2008;janvier2008;mardi;3;2.731133338;0;0.028;1.077;1.626133338
01/01/2008;janvier2008;mardi;4;2.431133326;0;0;1.069;1.362133326
01/01/2008;janvier2008;mardi;5;2.47966667;0;0.002;1.065;1.41266667
01/01/2008;janvier2008;mardi;6;1.690199999;0;0.026;0.341;1.323199999
01/01/2008;janvier2008;mardi;7;1.332133331;0;0;0;1.332133331
01/01/2008;janvier2008;mardi;8;1.375166665;0;0.028;0;1.347166665
01/01/2008;janvier2008;mardi;9;1.050900001;0;0;0;1.050900001
01/01/2008;janvier2008;mardi;10;0.585900001;0;0.007;0;0.578900001
01/01/2008;janvier2008;mardi;11;2.651899992;0.542;0.418;0.815;0.876899992
01/01/2008;janvier2008;mardi;12;2.060166668;0.582;0.031;0.565;0.882166668
01/01/2008;janvier2008;mardi;13;2.947800001;0;1.759;0.116;1.072800001
01/01/2008;janvier2008;mardi;14;1.819333333;0;0.266;1.088;0.465333333
01/01/2008;janvier2008;mardi;15;1.049166667;0;0.063;0.607;0.379166667
01/01/2008;janvier2008;mardi;16;0.845799997;0;0;0;0.845799997
01/01/2008;janvier2008;mardi;17;2.06716667;0;0.028;0;2.03916667
01/01/2008;janvier2008;mardi;18;2.88026667;0;0;0;2.88026667
01/01/2008;janvier2008;mardi;19;3.007233334;0;0.017;0.46;2.530233334
01/01/2008;janvier2008;mardi;20;2.873099991;0;0.011;1.039;1.823099991
01/01/2008;janvier2008;mardi;21;2.704833338;0.689;0;0.887;1.128833338
01/01/2008;janvier2008;mardi;22;1.326533334;0.648;0.028;0;0.650533334
01/01/2008;janvier2008;mardi;23;0.395866667;0;0;0;0.395866667
02/01/2008;janvier2008;mercredi;0;0.378366669;0;0.028;0;0.350366669
02/01/2008;janvier2008;mercredi;1;0.355133335;0;0;0;0.355133335
02/01/2008;janvier2008;mercredi;2;0.325566663;0;0;0;0.325566663
02/01/2008;janvier2008;mercredi;3;0.367099996;0;0.028;0;0.339099996
02/01/2008;janvier2008;mercredi;4;0.869266668;0;0;0.521;0.348266668
02/01/2008;janvier2008;mercredi;5;0.363266664;0;0.027;0;0.336266664
02/01/2008;janvier2008;mercredi;6;1.131699997;0;0;0;1.131699997
02/01/2008;janvier2008;mercredi;7;2.140766652;0;0;0.632;1.508766652
02/01/2008;janvier2008;mercredi;8;1.626499995;0;0.028;1.047;0.551499995
02/01/2008;janvier2008;mercredi;9;1.530200011;0;0;1.068;0.462200011
02/01/2008;janvier2008;mercredi;10;1.6207;0;0.021;1.06;0.5397
02/01/2008;janvier2008;mercredi;11;1.507900006;0;0.007;1.075;0.425900006
02/01/2008;janvier2008;mercredi;12;1.3829;0;0;1.065;0.3179
02/01/2008;janvier2008;mercredi;13;1.44096667;0;0.027;1.07;0.34396667
02/01/2008;janvier2008;mercredi;14;0.964399996;0;0;0.62;0.344399996
02/01/2008;janvier2008;mercredi;15;0.408266666;0;0;0;0.408266666
02/01/2008;janvier2008;mercredi;16;0.385166669;0;0.028;0;0.357166669
02/01/2008;janvier2008;mercredi;17;0.543400002;0;0;0;0.543400002
02/01/2008;janvier2008;mercredi;18;1.137433329;0;0.008;0;1.129433329
02/01/2008;janvier2008;mercredi;19;1.687266666;0;0.361;0;1.326266666
02/01/2008;janvier2008;mercredi;20;1.296466666;0;0.046;0.829;0.421466666
02/01/2008;janvier2008;mercredi;21;1.525833336;0;0.03;0;1.495833336
02/01/2008;janvier2008;mercredi;22;2.26323333;0;0.85;0;1.41323333
02/01/2008;janvier2008;mercredi;23;2.149966661;0;1.605;0;0.544966661
03/01/2008;janvier2008;jeudi;0;0.442666664;0;0.031;0;0.411666664
03/01/2008;janvier2008;jeudi;1;0.375266666;0;0.055;0;0.320266666
03/01/2008;janvier2008;jeudi;2;1.12503333;0;0.022;0.76;0.34303333
03/01/2008;janvier2008;jeudi;3;0.351466665;0;0.01;0;0.341466665
03/01/2008;janvier2008;jeudi;4;0.372733334;0;0.04;0;0.332733334
03/01/2008;janvier2008;jeudi;5;0.336266666;0;0.009;0;0.327266666
03/01/2008;janvier2008;jeudi;6;0.813100004;0;0.014;0;0.799100004
03/01/2008;janvier2008;jeudi;7;0.880900003;0;0.028;0.138;0.714900003
03/01/2008;janvier2008;jeudi;8;1.976000003;0;0;1.057;0.919000003
03/01/2008;janvier2008;jeudi;9;0.797833329;0;0.028;0.187;0.582833329
03/01/2008;janvier2008;jeudi;10;0.577666663;0;0;0;0.577666663
03/01/2008;janvier2008;jeudi;11;1.765466659;0;0;0.937;0.828466659
03/01/2008;janvier2008;jeudi;12;1.365633335;0;0.03;0.368;0.967633335
03/01/2008;janvier2008;jeudi;13;0.461533336;0;0;0;0.461533336
03/01/2008;janvier2008;jeudi;14;0.356666668;0;0;0;0.356666668
03/01/2008;janvier2008;jeudi;15;0.657766667;0;0.029;0;0.628766667
03/01/2008;janvier2008;jeudi;16;0.946266669;0;0;0;0.946266669
03/01/2008;janvier2008;jeudi;17;2.195933332;0;0.001;0.807;1.387933332
03/01/2008;janvier2008;jeudi;18;2.384933348;0;0.028;1.033;1.323933348
03/01/2008;janvier2008;jeudi;19;2.255299987;0;0;1.033;1.222299987
03/01/2008;janvier2008;jeudi;20;2.567433333;0.377;0.454;0.351;1.385433333
03/01/2008;janvier2008;jeudi;21;1.220733335;0.753;0.038;0;0.429733335
03/01/2008;janvier2008;jeudi;22;0.532999999;0;0;0;0.532999999
03/01/2008;janvier2008;jeudi;23;0.408866662;0;0.029;0;0.379866662
04/01/2008;janvier2008;vendredi;0;0.837433334;0;0;0.55;0.287433334
04/01/2008;janvier2008;vendredi;1;0.267433332;0;0;0;0.267433332
04/01/2008;janvier2008;vendredi;2;0.3225;0;0.03;0;0.2925
04/01/2008;janvier2008;vendredi;3;0.285533335;0;0;0;0.285533335
04/01/2008;janvier2008;vendredi;4;0.276700001;0;0;0;0.276700001
04/01/2008;janvier2008;vendredi;5;0.329833333;0;0.03;0;0.299833333
04/01/2008;janvier2008;vendredi;6;1.245299992;0;0;0.263;0.982299992
04/01/2008;janvier2008;vendredi;7;2.908766667;0;0.016;1.041;1.851766667
04/01/2008;janvier2008;vendredi;8;2.963633333;0;1.491;1.03;0.442633333
04/01/2008;janvier2008;vendredi;9;1.71383333;0;0.084;1.054;0.57583333
04/01/2008;janvier2008;vendredi;10;1.812600003;0;0.04;1.043;0.729600003
04/01/2008;janvier2008;vendredi;11;1.48863334;0;0.009;0.695;0.78463334
04/01/2008;janvier2008;vendredi;12;0.812466661;0;0.041;0;0.771466661
04/01/2008;janvier2008;vendredi;13;1.667066661;0;0.009;1.048;0.610066661
04/01/2008;janvier2008;vendredi;14;0.787300002;0;0.04;0.25;0.497300002
04/01/2008;janvier2008;vendredi;15;3.25346665;0;1.77;0.54;0.94346665
04/01/2008;janvier2008;vendredi;16;2.493700022;0;0.091;1.086;1.316700022
04/01/2008;janvier2008;vendredi;17;3.813966691;0;1.519;1.028;1.266966691
04/01/2008;janvier2008;vendredi;18;1.870499998;0;0.057;1.031;0.782499998
04/01/2008;janvier2008;vendredi;19;1.770866662;0;0.034;0.025;1.711866662
04/01/2008;janvier2008;vendredi;20;2.792666668;0.571;0.036;0.668;1.517666668
04/01/2008;janvier2008;vendredi;21;2.094566669;0.312;0;0.4;1.382566669
04/01/2008;janvier2008;vendredi;22;1.577299993;0.358;0.029;0;1.190299993
04/01/2008;janvier2008;vendredi;23;0.811466668;0;0;0;0.811466668
05/01/2008;janvier2008;samedi;0;0.362666667;0;0.027;0;0.335666667
05/01/2008;janvier2008;samedi;1;0.304666666;0;0.001;0;0.303666666
05/01/2008;janvier2008;samedi;2;0.280199999;0;0;0;0.280199999
05/01/2008;janvier2008;samedi;3;0.592733333;0;0.029;0.281;0.282733333
05/01/2008;janvier2008;samedi;4;0.496566666;0;0;0.213;0.283566666
05/01/2008;janvier2008;samedi;5;0.308100001;0;0.029;0;0.279100001
05/01/2008;janvier2008;samedi;6;0.285300001;0;0;0;0.285300001
05/01/2008;janvier2008;samedi;7;0.298133334;0;0;0;0.298133334
05/01/2008;janvier2008;samedi;8;1.940966672;0;0.028;0.56;1.352966672
05/01/2008;janvier2008;samedi;9;1.49293334;0;0;0.62;0.87293334
05/01/2008;janvier2008;samedi;10;1.59986666;0;0.028;1.012;0.55986666
05/01/2008;janvier2008;samedi;11;1.418766671;0;0;1.01;0.408766671
05/01/2008;janvier2008;samedi;12;2.448833328;0;0.013;1.017;1.418833328
05/01/2008;janvier2008;samedi;13;2.107100008;0.009;0.016;1.029;1.053100008
05/01/2008;janvier2008;samedi;14;2.336033326;0.785;0;1.049;0.502033326
05/01/2008;janvier2008;samedi;15;1.920966663;0.311;0.029;1.049;0.531966663
05/01/2008;janvier2008;samedi;16;1.432433339;0;0;0.731;0.701433339
05/01/2008;janvier2008;samedi;17;1.92646667;0;0.021;0;1.90546667
05/01/2008;janvier2008;samedi;18;3.618299989;0;0.008;0.822;2.788299989
05/01/2008;janvier2008;samedi;19;3.133533331;0.14;0;1.008;1.985533331
05/01/2008;janvier2008;samedi;20;2.987133344;0.868;0.028;1.028;1.063133344
05/01/2008;janvier2008;samedi;21;1.613666666;0;0;1.042;0.571666666
05/01/2008;janvier2008;samedi;22;1.678433333;0;0.029;1.058;0.591433333
05/01/2008;janvier2008;samedi;23;1.803666665;0;0;1.062;0.741666665
06/01/2008;janvier2008;dimanche;0;1.456466667;0;0;1.073;0.383466667
06/01/2008;janvier2008;dimanche;1;0.815899999;0;0.029;0.481;0.305899999
06/01/2008;janvier2008;dimanche;2;0.288666665;0;0;0;0.288666665
06/01/2008;janvier2008;dimanche;3;0.298066668;0;0.028;0;0.270066668
06/01/2008;janvier2008;dimanche;4;0.297633335;0;0;0;0.297633335
06/01/2008;janvier2008;dimanche;5;0.273433335;0;0;0;0.273433335
06/01/2008;janvier2008;dimanche;6;0.306;0;0.028;0;0.278
06/01/2008;janvier2008;dimanche;7;0.283033333;0;0;0;0.283033333
06/01/2008;janvier2008;dimanche;8;1.414299995;0;0.029;0.66;0.725299995
06/01/2008;janvier2008;dimanche;9;0.6432;0;0;0.222;0.4212
06/01/2008;janvier2008;dimanche;10;1.115566664;0;0.002;0.489;0.624566664
06/01/2008;janvier2008;dimanche;11;0.811299998;0;0.026;0.297;0.488299998
06/01/2008;janvier2008;dimanche;12;1.308433328;0;0.552;0;0.756433328
06/01/2008;janvier2008;dimanche;13;1.713366674;0.409;0.103;0.758;0.443366674
06/01/2008;janvier2008;dimanche;14;1.653899997;0.237;0;1.062;0.354899997
06/01/2008;janvier2008;dimanche;15;1.760899998;0.536;0.024;0.914;0.286899998
06/01/2008;janvier2008;dimanche;16;0.862233335;0;0.006;0;0.856233335
06/01/2008;janvier2008;dimanche;17;2.304799999;0;1.288;0;1.016799999
06/01/2008;janvier2008;dimanche;18;2.371966666;0;0.231;0;2.140966666
06/01/2008;janvier2008;dimanche;19;3.629000008;0.678;0.041;0.306;2.604000008
06/01/2008;janvier2008;dimanche;20;3.198566665;0.106;0.029;0.776;2.287566665
06/01/2008;janvier2008;dimanche;21;2.379733326;0;0;0.786;1.593733326
06/01/2008;janvier2008;dimanche;22;0.929666668;0;0.029;0;0.900666668
06/01/2008;janvier2008;dimanche;23;0.303600002;0;0;0;0.303600002
07/01/2008;janvier2008;lundi;0;0.322766665;0;0.028;0;0.294766665
07/01/2008;janvier2008;lundi;1;0.315966667;0;0;0;0.315966667
07/01/2008;janvier2008;lundi;2;0.316733331;0;0.026;0;0.290733331
07/01/2008;janvier2008;lundi;3;0.291866669;0;0.003;0;0.288866669
07/01/2008;janvier2008;lundi;4;0.465100001;0;0;0.144;0.321100001
07/01/2008;janvier2008;lundi;5;0.706733333;0;0.028;0.397;0.281733333
07/01/2008;janvier2008;lundi;6;0.742666676;0;0;0.031;0.711666676
07/01/2008;janvier2008;lundi;7;2.603166689;0;0.029;1.042;1.532166689
07/01/2008;janvier2008;lundi;8;2.832033338;0.677;0;1.046;1.109033338
07/01/2008;janvier2008;lundi;9;1.968133334;0.611;0.019;1.067;0.271133334
07/01/2008;janvier2008;lundi;10;1.383333329;0;0.009;1.079;0.295333329
07/01/2008;janvier2008;lundi;11;1.3596;0;0;1.08;0.2796
07/01/2008;janvier2008;lundi;12;1.365366669;0;0.028;1.072;0.265366669
07/01/2008;janvier2008;lundi;13;0.505300002;0;0;0.213;0.292300002
07/01/2008;janvier2008;lundi;14;0.303866667;0;0.028;0;0.275866667
07/01/2008;janvier2008;lundi;15;0.274100002;0;0;0;0.274100002
07/01/2008;janvier2008;lundi;16;0.286766668;0;0.005;0;0.281766668
07/01/2008;janvier2008;lundi;17;0.48676667;0;0.023;0;0.46376667
07/01/2008;janvier2008;lundi;18;0.929633335;0;0;0;0.929633335
07/01/2008;janvier2008;lundi;19;1.955033332;0;0.028;0.155;1.772033332
07/01/2008;janvier2008;lundi;20;3.399266664;0;0;1.022;2.377266664
07/01/2008;janvier2008;lundi;21;2.339266664;0;0.023;0.161;2.155266664
07/01/2008;janvier2008;lundi;22;1.721500008;0;0.005;0.701;1.015500008
07/01/2008;janvier2008;lundi;23;1.388600006;0;0;1.084;0.304600006
08/01/2008;janvier2008;mardi;0;1.310899994;0;0.028;0.995;0.287899994
08/01/2008;janvier2008;mardi;1;0.270366667;0;0;0;0.270366667
08/01/2008;janvier2008;mardi;2;0.289800002;0;0.029;0;0.260800002
08/01/2008;janvier2008;mardi;3;0.288833335;0;0;0;0.288833335
08/01/2008;janvier2008;mardi;4;0.276366668;0;0.006;0;0.270366668
08/01/2008;janvier2008;mardi;5;0.279566668;0;0.022;0;0.257566668
08/01/2008;janvier2008;mardi;6;2.124266661;0;0;0.646;1.478266661
08/01/2008;janvier2008;mardi;7;2.656499996;0;0.027;0.956;1.673499996
08/01/2008;janvier2008;mardi;8;0.352233335;0;0;0.036;0.316233335
08/01/2008;janvier2008;mardi;9;0.314766667;0;0.02;0;0.294766667
08/01/2008;janvier2008;mardi;10;0.274433333;0;0.008;0;0.266433333
08/01/2008;janvier2008;mardi;11;1.101099998;0.061;0.427;0;0.613099998
08/01/2008;janvier2008;mardi;12;3.263933329;0.501;0.754;0.886;1.122933329
08/01/2008;janvier2008;mardi;13;4.365033354;0.463;2.02;1.026;0.856033354
08/01/2008;janvier2008;mardi;14;1.520833325;0;0.056;1.091;0.373833325
08/01/2008;janvier2008;mardi;15;1.476533335;0;0.009;1.094;0.373533335
08/01/2008;janvier2008;mardi;16;1.445633332;0;0.019;1.09;0.336633332
08/01/2008;janvier2008;mardi;17;1.059733336;0;0;0.528;0.531733336
08/01/2008;janvier2008;mardi;18;1.3007;0;0.029;0;1.2717
08/01/2008;janvier2008;mardi;19;1.862099999;0;0;0;1.862099999
08/01/2008;janvier2008;mardi;20;2.117566671;0.222;0.028;0;1.867566671
08/01/2008;janvier2008;mardi;21;4.199433323;0.95;0;0.881;2.368433323
08/01/2008;janvier2008;mardi;22;1.504966668;0;0.029;0.564;0.911966668
08/01/2008;janvier2008;mardi;23;0.403566667;0;0;0;0.403566667
09/01/2008;janvier2008;mercredi;0;0.516466667;0;0;0;0.516466667
09/01/2008;janvier2008;mercredi;1;0.388866667;0;0.028;0;0.360866667
09/01/2008;janvier2008;mercredi;2;0.290733334;0;0;0;0.290733334
09/01/2008;janvier2008;mercredi;3;0.29346667;0;0.029;0;0.26446667
09/01/2008;janvier2008;mercredi;4;0.261033335;0;0;0;0.261033335
09/01/2008;janvier2008;mercredi;5;0.816000001;0;0.007;0.516;0.293000001
09/01/2008;janvier2008;mercredi;6;1.271399997;0;0.021;0.305;0.945399997
09/01/2008;janvier2008;mercredi;7;2.428166676;0;0;0.824;1.604166676
09/01/2008;janvier2008;mercredi;8;2.22276667;0;0.029;1.059;1.13476667
09/01/2008;janvier2008;mercredi;9;1.388666664;0;0;1.051;0.337666664
09/01/2008;janvier2008;mercredi;10;1.373666664;0;0.016;1.068;0.289666664
09/01/2008;janvier2008;mercredi;11;1.562700003;0;0.012;1.066;0.484700003
09/01/2008;janvier2008;mercredi;12;1.456533331;0;0;1.066;0.390533331
09/01/2008;janvier2008;mercredi;13;0.73126667;0;0.029;0.311;0.39126667
09/01/2008;janvier2008;mercredi;14;0.2881;0;0;0;0.2881
09/01/2008;janvier2008;mercredi;15;0.350933333;0;0.026;0;0.324933333
09/01/2008;janvier2008;mercredi;16;1.006666665;0.607;0.003;0;0.396666665
09/01/2008;janvier2008;mercredi;17;0.817333332;0.555;0;0;0.262333332
09/01/2008;janvier2008;mercredi;18;1.852833348;0;0.028;0;1.824833348
09/01/2008;janvier2008;mercredi;19;2.40896667;0;0;0.278;2.13096667
09/01/2008;janvier2008;mercredi;20;2.769899998;0;0.028;0.577;2.164899998
09/01/2008;janvier2008;mercredi;21;3.142199981;0;0;0.768;2.374199981
09/01/2008;janvier2008;mercredi;22;1.621200003;0;0;0.074;1.547200003
09/01/2008;janvier2008;mercredi;23;0.547466666;0;0.028;0;0.519466666
10/01/2008;janvier2008;jeudi;0;0.461666668;0;0;0;0.461666668
10/01/2008;janvier2008;jeudi;1;0.477066669;0;0.029;0;0.448066669
10/01/2008;janvier2008;jeudi;2;0.437500001;0;0;0;0.437500001
10/01/2008;janvier2008;jeudi;3;0.469066669;0;0.007;0;0.462066669
10/01/2008;janvier2008;jeudi;4;0.582866665;0;0.021;0.113;0.448866665
10/01/2008;janvier2008;jeudi;5;0.977633331;0;0;0.543;0.434633331
10/01/2008;janvier2008;jeudi;6;0.906399997;0;0.029;0;0.877399997
10/01/2008;janvier2008;jeudi;7;2.153099995;0;0;0.798;1.355099995
10/01/2008;janvier2008;jeudi;8;2.703866657;0;0.008;1.03;1.665866657
10/01/2008;janvier2008;jeudi;9;1.541033332;0;0.019;1.05;0.472033332
10/01/2008;janvier2008;jeudi;10;1.500766667;0;0;1.058;0.442766667
10/01/2008;janvier2008;jeudi;11;1.522266666;0;0.029;1.057;0.436266666
10/01/2008;janvier2008;jeudi;12;1.510666676;0;0;1.054;0.456666676
10/01/2008;janvier2008;jeudi;13;1.589599995;0;0.014;1.055;0.520599995
10/01/2008;janvier2008;jeudi;14;1.510800002;0;0.014;1;0.496800002
10/01/2008;janvier2008;jeudi;15;0.900633337;0;0;0;0.900633337
10/01/2008;janvier2008;jeudi;16;0.641366671;0;0.029;0;0.612366671
10/01/2008;janvier2008;jeudi;17;0.544666667;0;0;0;0.544666667
10/01/2008;janvier2008;jeudi;18;1.173233332;0;0.026;0;1.147233332
10/01/2008;janvier2008;jeudi;19;2.41626666;0;0.003;0;2.41326666
10/01/2008;janvier2008;jeudi;20;3.283766667;0.672;0;0.911;1.700766667
10/01/2008;janvier2008;jeudi;21;2.956333333;0.533;0.028;0.323;2.072333333
10/01/2008;janvier2008;jeudi;22;0.976433337;0.102;0;0;0.874433337
10/01/2008;janvier2008;jeudi;23;0.330933332;0;0.029;0;0.301933332
11/01/2008;janvier2008;vendredi;0;0.271700001;0;0;0;0.271700001
11/01/2008;janvier2008;vendredi;1;0.294666667;0;0.028;0;0.266666667
11/01/2008;janvier2008;vendredi;2;0.302100001;0;0;0;0.302100001
11/01/2008;janvier2008;vendredi;3;0.277833336;0;0.011;0;0.266833336
11/01/2008;janvier2008;vendredi;4;1.024499998;0;0.018;0.733;0.273499998
11/01/2008;janvier2008;vendredi;5;0.291666667;0;0;0;0.291666667
11/01/2008;janvier2008;vendredi;6;0.6435;0;0.029;0;0.6145
11/01/2008;janvier2008;vendredi;7;0.939533335;0;0;0.061;0.878533335
11/01/2008;janvier2008;vendredi;8;2.144533334;0;0.021;1.05;1.073533334
11/01/2008;janvier2008;vendredi;9;1.659666665;0;0.008;1.044;0.607666665
11/01/2008;janvier2008;vendredi;10;1.627533333;0;0;1.046;0.581533333
11/01/2008;janvier2008;vendredi;11;1.527166665;0;0.029;1.046;0.452166665
11/01/2008;janvier2008;vendredi;12;2.069466656;0;0;1.034;1.035466656
11/01/2008;janvier2008;vendredi;13;1.474733332;0;0.029;0.802;0.643733332
11/01/2008;janvier2008;vendredi;14;0.611733336;0;0;0;0.611733336
11/01/2008;janvier2008;vendredi;15;0.61076667;0;0.003;0;0.60776667
11/01/2008;janvier2008;vendredi;16;0.630733338;0;0.027;0;0.603733338
11/01/2008;janvier2008;vendredi;17;0.998899995;0;0;0;0.998899995
11/01/2008;janvier2008;vendredi;18;1.363566669;0;0.029;0;1.334566669
11/01/2008;janvier2008;vendredi;19;1.446033337;0;0;0;1.446033337
11/01/2008;janvier2008;vendredi;20;1.767199993;0;0.015;0;1.752199993
11/01/2008;janvier2008;vendredi;21;1.481400003;0;0.014;0;1.467400003
11/01/2008;janvier2008;vendredi;22;3.057466658;0.661;0;1.04;1.356466658
11/01/2008;janvier2008;vendredi;23;1.913900006;0.6;0.029;0.141;1.143900006
12/01/2008;janvier2008;samedi;0;0.6461;0.001;0;0;0.6451
12/01/2008;janvier2008;samedi;1;0.4843;0;0.025;0;0.4593
12/01/2008;janvier2008;samedi;2;0.469533337;0;0.005;0;0.464533337
12/01/2008;janvier2008;samedi;3;0.492866668;0;0;0;0.492866668
12/01/2008;janvier2008;samedi;4;0.463333331;0;0.029;0;0.434333331
12/01/2008;janvier2008;samedi;5;0.440199997;0;0;0;0.440199997
12/01/2008;janvier2008;samedi;6;0.480633332;0;0.026;0;0.454633332
12/01/2008;janvier2008;samedi;7;1.876666669;0;0.003;0.491;1.382666669
12/01/2008;janvier2008;samedi;8;2.272666681;0;0;0.373;1.899666681
12/01/2008;janvier2008;samedi;9;0.987599998;0;0.028;0.481;0.478599998
12/01/2008;janvier2008;samedi;10;2.41793333;1.048;0.33;0.454;0.58593333
12/01/2008;janvier2008;samedi;11;2.897066679;1.087;0.139;1.043;0.628066679
12/01/2008;janvier2008;samedi;12;1.208100003;0;0.024;0.717;0.467100003
12/01/2008;janvier2008;samedi;13;0.610866667;0;0.029;0;0.581866667
12/01/2008;janvier2008;samedi;14;2.365533342;0;1.227;0.579;0.559533342
12/01/2008;janvier2008;samedi;15;1.605766664;0;0.61;0.327;0.668766664
12/01/2008;janvier2008;samedi;16;1.378100005;0;0.037;0.801;0.540100005
12/01/2008;janvier2008;samedi;17;2.625566653;1.152;0.03;0;1.443566653
12/01/2008;janvier2008;samedi;18;5.196800001;1.051;0.011;0.706;3.428800001
12/01/2008;janvier2008;samedi;19;3.664033326;0.175;0.006;1.001;2.482033326
12/01/2008;janvier2008;samedi;20;3.43733333;0.422;0.028;1.016;1.97133333
12/01/2008;janvier2008;samedi;21;3.216200006;0;0;1.038;2.178200006
12/01/2008;janvier2008;samedi;22;4.43526665;0.658;0.034;1.036;2.70726665
12/01/2008;janvier2008;samedi;23;4.184333332;0;0;1.053;3.131333332
13/01/2008;janvier2008;dimanche;0;4.670199974;0.762;0;1.046;2.862199974
13/01/2008;janvier2008;dimanche;1;3.747333324;0.2;0.035;1.056;2.456333324
13/01/2008;janvier2008;dimanche;2;3.126933336;0.7;0;1.075;1.351933336
13/01/2008;janvier2008;dimanche;3;2.443566672;0;0.021;1.08;1.342566672
13/01/2008;janvier2008;dimanche;4;2.055566674;0;0.013;0.708;1.334566674
13/01/2008;janvier2008;dimanche;5;1.350066674;0;0;0;1.350066674
13/01/2008;janvier2008;dimanche;6;1.376733335;0;0.034;0;1.342733335
13/01/2008;janvier2008;dimanche;7;1.341200002;0;0;0;1.341200002
13/01/2008;janvier2008;dimanche;8;0.508900005;0;0;0;0.508900005
13/01/2008;janvier2008;dimanche;9;1.571133335;0;0.035;0;1.536133335
13/01/2008;janvier2008;dimanche;10;0.999433333;0;0;0.339;0.660433333
13/01/2008;janvier2008;dimanche;11;1.800833345;0.959;0;0.527;0.314833345
13/01/2008;janvier2008;dimanche;12;2.355666661;1.587;0.053;0;0.715666661
13/01/2008;janvier2008;dimanche;13;2.281200002;1.029;0;0.686;0.566200002
13/01/2008;janvier2008;dimanche;14;1.232399999;0.321;0;0.284;0.627399999
13/01/2008;janvier2008;dimanche;15;0.516599997;0;0.041;0;0.475599997
13/01/2008;janvier2008;dimanche;16;0.79943333;0;0.005;0;0.79443333
13/01/2008;janvier2008;dimanche;17;1.922533335;0;0;0;1.922533335
13/01/2008;janvier2008;dimanche;18;4.121566633;0.426;0.025;0.851;2.819566633
13/01/2008;janvier2008;dimanche;19;3.730400002;0.521;0.032;0.992;2.185400002
13/01/2008;janvier2008;dimanche;20;2.917733328;0;0;0.718;2.199733328
13/01/2008;janvier2008;dimanche;21;2.282966685;0;0;0;2.282966685
13/01/2008;janvier2008;dimanche;22;0.608800001;0;0.046;0;0.562800001
13/01/2008;janvier2008;dimanche;23;0.266400003;0;0;0;0.266400003
14/01/2008;janvier2008;lundi;0;0.295733336;0;0;0;0.295733336
14/01/2008;janvier2008;lundi;1;0.291066667;0;0.019;0;0.272066667
14/01/2008;janvier2008;lundi;2;0.289466665;0;0.024;0;0.265466665
14/01/2008;janvier2008;lundi;3;0.675600001;0;0;0.383;0.292600001
14/01/2008;janvier2008;lundi;4;0.473399999;0;0;0.2;0.273399999
14/01/2008;janvier2008;lundi;5;0.311600002;0;0.048;0;0.263600002
14/01/2008;janvier2008;lundi;6;0.630533331;0;0;0;0.630533331
14/01/2008;janvier2008;lundi;7;2.070099998;0;0;1.038;1.032099998
14/01/2008;janvier2008;lundi;8;2.596133331;0;0.035;1.033;1.528133331
14/01/2008;janvier2008;lundi;9;1.876599999;0;0.008;1.043;0.825599999
14/01/2008;janvier2008;lundi;10;1.525499998;0;0;1.051;0.474499998
14/01/2008;janvier2008;lundi;11;1.487133336;0;0.009;1.047;0.431133336
14/01/2008;janvier2008;lundi;12;1.543099999;0;0.045;1.054;0.444099999
14/01/2008;janvier2008;lundi;13;1.500100003;0;0;1.044;0.456100003
14/01/2008;janvier2008;lundi;14;0.739999997;0;0;0.306;0.433999997
14/01/2008;janvier2008;lundi;15;0.482799997;0;0.036;0;0.446799997
14/01/2008;janvier2008;lundi;16;0.462166665;0;0.007;0;0.455166665
14/01/2008;janvier2008;lundi;17;0.636533333;0;0;0;0.636533333
14/01/2008;janvier2008;lundi;18;1.124266678;0;0.019;0;1.105266678
14/01/2008;janvier2008;lundi;19;3.007533338;0.629;0.037;0;2.341533338
14/01/2008;janvier2008;lundi;20;5.136866682;2.354;0;0.789;1.993866682
14/01/2008;janvier2008;lundi;21;4.745200014;2.46;0;0.419;1.866200014
14/01/2008;janvier2008;lundi;22;1.116500004;0.473;0.052;0;0.591500004
14/01/2008;janvier2008;lundi;23;0.730933334;0.002;0;0.331;0.397933334
15/01/2008;janvier2008;mardi;0;0.731566669;0;0;0.34;0.391566669
15/01/2008;janvier2008;mardi;1;0.410200002;0;0.014;0;0.396200002
15/01/2008;janvier2008;mardi;2;0.42793333;0;0.031;0;0.39693333
